recipe,rel,material
烩鸡丝,contains,大葱
烩鸡丝,contains,姜
烩鸡丝,contains,淀粉(豌豆)
鲫鱼陈皮枸杞菜,contains,姜
鲫鱼陈皮枸杞菜,contains,盐
玉笋鸡米,contains,姜
玉笋鸡米,contains,大葱
玉笋鸡米,contains,盐
玉笋鸡米,contains,料酒
玉笋鸡米,contains,味精
玉笋鸡米,contains,胡椒粉
玉笋鸡米,contains,猪油（炼制）
玉笋鸡米,contains,淀粉(豌豆)
醋熘豆腐,contains,酱油
醋熘豆腐,contains,醋
醋熘豆腐,contains,白砂糖
醋熘豆腐,contains,盐
醋熘豆腐,contains,味精
醋熘豆腐,contains,姜
醋熘豆腐,contains,大蒜
醋熘豆腐,contains,淀粉(豌豆)
烩鱼银丝,contains,黄酒
烩鱼银丝,contains,盐
烩鱼银丝,contains,鸡油
烩鱼银丝,contains,猪油（炼制）
烩鱼银丝,contains,淀粉(豌豆)
芽菜炒虾仁,contains,大葱
芽菜炒虾仁,contains,姜
芽菜炒虾仁,contains,盐
芽菜炒虾仁,contains,胡椒粉
芽菜炒虾仁,contains,酱油
芽菜炒虾仁,contains,淀粉(豌豆)
芽菜炒虾仁,contains,白砂糖
芽菜炒虾仁,contains,植物油
熘珊瑚虾仁,contains,葱汁
熘珊瑚虾仁,contains,姜汁
熘珊瑚虾仁,contains,黄酒
熘珊瑚虾仁,contains,盐
熘珊瑚虾仁,contains,味精
熘珊瑚虾仁,contains,猪油（炼制）
熘珊瑚虾仁,contains,鸡油
熘珊瑚虾仁,contains,淀粉(豌豆)
毛豆脆虾仁,contains,姜
毛豆脆虾仁,contains,盐
毛豆脆虾仁,contains,植物油
毛豆脆虾仁,contains,胡椒粉
毛豆脆虾仁,contains,淀粉(豌豆)
口蘑虾片,contains,大葱
口蘑虾片,contains,盐
口蘑虾片,contains,味精
口蘑虾片,contains,黄酒
口蘑虾片,contains,猪油（炼制）
口蘑虾片,contains,淀粉(豌豆)
青蒜焖火腩,contains,大蒜
青蒜焖火腩,contains,酱油
青蒜焖火腩,contains,白砂糖
青蒜焖火腩,contains,盐
青蒜焖火腩,contains,胡椒粉
青蒜焖火腩,contains,植物油
口蘑里脊,contains,大葱
口蘑里脊,contains,姜
口蘑里脊,contains,盐
口蘑里脊,contains,味精
口蘑里脊,contains,香油
口蘑里脊,contains,黄酒
口蘑里脊,contains,猪油（炼制）
口蘑里脊,contains,淀粉(豌豆)
京葱铁板牛柳,contains,大葱
京葱铁板牛柳,contains,大蒜
京葱铁板牛柳,contains,酱油
京葱铁板牛柳,contains,淀粉(豌豆)
京葱铁板牛柳,contains,白砂糖
京葱铁板牛柳,contains,香油
京葱铁板牛柳,contains,胡椒粉
京葱铁板牛柳,contains,植物油
京葱铁板牛柳,contains,料酒
芋艿鲩鱼腩,contains,大葱
芋艿鲩鱼腩,contains,大蒜
芋艿鲩鱼腩,contains,盐
芋艿鲩鱼腩,contains,胡椒粉
芋艿鲩鱼腩,contains,香油
芋艿鲩鱼腩,contains,植物油
栗子黄焖鸡,contains,猪油（炼制）
栗子黄焖鸡,contains,香油
栗子黄焖鸡,contains,黄酒
栗子黄焖鸡,contains,盐
栗子黄焖鸡,contains,酱油
栗子黄焖鸡,contains,白砂糖
栗子黄焖鸡,contains,淀粉(豌豆)
栗子黄焖鸡,contains,大葱
栗子黄焖鸡,contains,姜
冬菇鸡,contains,花生油
冬菇鸡,contains,味精
冬菇鸡,contains,黄酒
冬菇鸡,contains,盐
冬菇鸡,contains,酱油
冬菇鸡,contains,白砂糖
冬菇鸡,contains,淀粉(豌豆)
熘黄菜(一),contains,盐
熘黄菜(一),contains,味精
熘黄菜(一),contains,色拉油
熘黄菜(一),contains,淀粉(豌豆)
烩甜三鲜,contains,白砂糖
烩甜三鲜,contains,桂花
烩甜三鲜,contains,菱角粉
烩蛋饺,contains,大葱
烩蛋饺,contains,姜
烩蛋饺,contains,黄酒
烩蛋饺,contains,味精
烩蛋饺,contains,猪油（炼制）
烩蛋饺,contains,盐
烩蛋饺,contains,淀粉(豌豆)
节瓜咸蛋瘦肉汤,contains,盐
银耳鹌鹑汤,contains,黄酒
银耳鹌鹑汤,contains,大葱
银耳鹌鹑汤,contains,姜
银耳鹌鹑汤,contains,味精
银耳鹌鹑汤,contains,盐
子鸡汤,contains,姜
子鸡汤,contains,盐
子鸡汤,contains,香油
椒盐鲫鱼汤,contains,黄酒
椒盐鲫鱼汤,contains,大葱
椒盐鲫鱼汤,contains,姜
椒盐鲫鱼汤,contains,盐
椒盐鲫鱼汤,contains,味精
椒盐鲫鱼汤,contains,白胡椒
排骨蘑菇汤,contains,黄酒
排骨蘑菇汤,contains,盐
排骨蘑菇汤,contains,味精
蔬菜云吞汤,contains,姜
蔬菜云吞汤,contains,大葱
蔬菜云吞汤,contains,酱油
蔬菜云吞汤,contains,白砂糖
蔬菜云吞汤,contains,淀粉(豌豆)
蔬菜云吞汤,contains,香油
蔬菜云吞汤,contains,色拉油
蔬菜云吞汤,contains,胡椒粉
金银菜排骨汤,contains,盐
横舌好市汤,contains,盐
鲜鱼蒸蛋,contains,盐
鲜鱼蒸蛋,contains,酱油
鲜鱼蒸蛋,contains,黄酒
双冬滑鸡,contains,大葱
双冬滑鸡,contains,大蒜
双冬滑鸡,contains,黄酒
双冬滑鸡,contains,淀粉(豌豆)
双冬滑鸡,contains,姜汁
双冬滑鸡,contains,白砂糖
双冬滑鸡,contains,蚝油
双冬滑鸡,contains,色拉油
双冬滑鸡,contains,盐
双冬滑鸡,contains,胡椒粉
双冬滑鸡,contains,香油
双冬滑鸡,contains,酱油
甘笋鸡块,contains,姜
甘笋鸡块,contains,盐
甘笋鸡块,contains,酱油
甘笋鸡块,contains,黄酒
蘑菇玉兰片汤,contains,江米酒
蘑菇玉兰片汤,contains,酱油
蘑菇玉兰片汤,contains,花椒
蘑菇玉兰片汤,contains,白砂糖
鸡茸大白菜心,contains,猪油（炼制）
鸡茸大白菜心,contains,鸡油
鸡茸大白菜心,contains,盐
鸡茸大白菜心,contains,味精
鸡茸大白菜心,contains,胡椒
鸡茸大白菜心,contains,淀粉(豌豆)
鸡茸大白菜心,contains,姜
鸡茸大白菜心,contains,大葱
鱼沙拉,contains,盐
鱼沙拉,contains,白砂糖
鱼沙拉,contains,辣椒粉
鱼沙拉,contains,醋
鱼沙拉,contains,色拉油
鱼沙拉,contains,味精
卤腰片,contains,盐
卤腰片,contains,味精
卤腰片,contains,花椒
糖醋素鱼,contains,白砂糖
糖醋素鱼,contains,醋
糖醋素鱼,contains,酱油
糖醋素鱼,contains,香油
糖醋素鱼,contains,姜
糖醋素鱼,contains,植物油
糖醋素鱼,contains,淀粉(豌豆)
糖醋素鱼,contains,鸡蛋清
龙井鱼片,contains,黄酒
龙井鱼片,contains,味精
龙井鱼片,contains,盐
龙井鱼片,contains,猪油（炼制）
龙井鱼片,contains,鸡蛋
龙井鱼片,contains,淀粉(豌豆)
猪舌西洋菜汤,contains,盐
鸡丝扒鲜菇,contains,姜汁
鸡丝扒鲜菇,contains,料酒
鸡丝扒鲜菇,contains,盐
鸡丝扒鲜菇,contains,白砂糖
鸡丝扒鲜菇,contains,鸡蛋清
鸡丝扒鲜菇,contains,植物油
鸡丝扒鲜菇,contains,酱油
鸡丝扒鲜菇,contains,淀粉(豌豆)
鸡丝扒鲜菇,contains,香油
雪里蕻鸡焯,contains,料酒
雪里蕻鸡焯,contains,味精
雪里蕻鸡焯,contains,胡椒粉
雪里蕻鸡焯,contains,猪油（炼制）
雪里蕻鸡焯,contains,淀粉(豌豆)
清蒸羊肉（三）,contains,盐
清蒸羊肉（三）,contains,味精
清蒸羊肉（三）,contains,鸡油
豌豆鱼盅羹,contains,料酒
豌豆鱼盅羹,contains,盐
豌豆鱼盅羹,contains,味精
荷包果味双菇肉,contains,五香粉
荷包果味双菇肉,contains,植物油
荷包果味双菇肉,contains,辣椒酱
荷包果味双菇肉,contains,白砂糖
荷包果味双菇肉,contains,盐
荷包果味双菇肉,contains,味精
荷包果味双菇肉,contains,大蒜
荷包果味双菇肉,contains,大葱
荷包果味双菇肉,contains,姜
糟熘鱼片(二),contains,香糟
糟熘鱼片(二),contains,料酒
糟熘鱼片(二),contains,盐
糟熘鱼片(二),contains,白砂糖
糟熘鱼片(二),contains,味精
糟熘鱼片(二),contains,香油
糟熘鱼片(二),contains,植物油
糟熘鱼片(二),contains,醋
糟熘鱼片(二),contains,大葱
糟熘鱼片(二),contains,姜
糟熘鱼片(二),contains,淀粉(豌豆)
豆腐汉堡,contains,酱油膏
豆腐汉堡,contains,香油
豆腐汉堡,contains,姜
豆腐汉堡,contains,植物油
黄金菇炖椰奶,contains,冰糖
砂锅烧牛蛙,contains,花生油
砂锅烧牛蛙,contains,花椒粉
砂锅烧牛蛙,contains,盐
砂锅烧牛蛙,contains,味精
肉松（二）,contains,姜
肉松（二）,contains,赤砂糖
肉松（二）,contains,味精
肉松（二）,contains,五香粉
肉松（二）,contains,酱油
肉松（二）,contains,料酒
肉松（二）,contains,大葱
肉松（二）,contains,色拉油
烧鱼翅,contains,胡椒粉
烧鱼翅,contains,小葱
烧鱼翅,contains,姜
烧鱼翅,contains,盐
烧鱼翅,contains,香油
烧鱼翅,contains,味精
烧鱼翅,contains,料酒
烧鱼翅,contains,白砂糖
清汤鸭块,contains,味精
清汤鸭块,contains,盐
清汤鸭块,contains,胡椒粉
清汤鸭块,contains,碱
清汤鸭块,contains,花生油
一品鸽蛋,contains,小葱
一品鸽蛋,contains,味精
一品鸽蛋,contains,盐
三鲜素鱼肚,contains,酱油
三鲜素鱼肚,contains,料酒
三鲜素鱼肚,contains,白砂糖
三鲜素鱼肚,contains,味精
三鲜素鱼肚,contains,香油
三鲜素鱼肚,contains,花生油
长寿菜,contains,味精
长寿菜,contains,花生油
长寿菜,contains,酱油
长寿菜,contains,香油
长寿菜,contains,白砂糖
油焖花菇,contains,小葱
油焖花菇,contains,姜
油焖花菇,contains,料酒
油焖花菇,contains,盐
油焖花菇,contains,白砂糖
油焖花菇,contains,味精
油焖花菇,contains,香油
油焖花菇,contains,花生油
烧冬瓜,contains,酱油
烧冬瓜,contains,盐
烧冬瓜,contains,味精
烧冬瓜,contains,淀粉(豌豆)
烧冬瓜,contains,香油
烧冬瓜,contains,大豆油
家制猪肉松,contains,酱油
家制猪肉松,contains,盐
家制猪肉松,contains,白砂糖
家制猪肉松,contains,姜
家制猪肉松,contains,大葱
家制猪肉松,contains,料酒
家制猪肉松,contains,味精
荷叶鸭子,contains,白砂糖
荷叶鸭子,contains,酱油
荷叶鸭子,contains,黄酒
荷叶鸭子,contains,大葱
荷叶鸭子,contains,八角
荷叶鸭子,contains,胡椒粉
荷叶鸭子,contains,姜
荷叶鸭子,contains,味精
满月银球,contains,鸡蛋清
满月银球,contains,黄酒
满月银球,contains,小麦面粉
满月银球,contains,葱汁
满月银球,contains,姜汁
满月银球,contains,猪油（炼制）
烩三样,contains,大葱
烩三样,contains,姜
烩三样,contains,料酒
烩三样,contains,味精
烩三样,contains,盐
烩三样,contains,猪油（炼制）
烩三样,contains,淀粉(豌豆)
独三样,contains,酱油
独三样,contains,白砂糖
独三样,contains,黄酒
独三样,contains,味精
独三样,contains,淀粉(豌豆)
独三样,contains,大葱
独三样,contains,姜
独三样,contains,八角
独三样,contains,香油
独三样,contains,冰糖
生扒羊肉,contains,甜面酱
生扒羊肉,contains,白砂糖
生扒羊肉,contains,酱油
生扒羊肉,contains,黄酒
生扒羊肉,contains,冰糖
生扒羊肉,contains,八角
生扒羊肉,contains,大葱
生扒羊肉,contains,姜
生扒羊肉,contains,大蒜
生扒羊肉,contains,鸡油
怪味泥鳅,contains,植物油
怪味泥鳅,contains,香油
怪味泥鳅,contains,辣椒油
怪味泥鳅,contains,料酒
怪味泥鳅,contains,白砂糖
怪味泥鳅,contains,醋
怪味泥鳅,contains,胡椒粉
怪味泥鳅,contains,辣椒粉
怪味泥鳅,contains,花椒
怪味泥鳅,contains,淀粉(玉米)
怪味泥鳅,contains,味精
怪味泥鳅,contains,盐
怪味泥鳅,contains,姜
怪味泥鳅,contains,大葱
鲫鱼氽白玉,contains,植物油
鲫鱼氽白玉,contains,料酒
鲫鱼氽白玉,contains,盐
鲫鱼氽白玉,contains,胡椒粉
鲫鱼氽白玉,contains,姜
鲫鱼氽白玉,contains,青蒜
龙井白玉,contains,猪油（炼制）
龙井白玉,contains,黄酒
龙井白玉,contains,盐
龙井白玉,contains,味精
龙井白玉,contains,淀粉(玉米)
清炖牛尾汤,contains,大葱
清炖牛尾汤,contains,姜
清炖牛尾汤,contains,盐
清炖牛尾汤,contains,味精
清炖牛尾汤,contains,料酒
蚝油香菇豆腐,contains,酱油
蚝油香菇豆腐,contains,白砂糖
蚝油香菇豆腐,contains,味精
蚝油香菇豆腐,contains,胡椒粉
蚝油香菇豆腐,contains,蚝油
蚝油香菇豆腐,contains,香油
蚝油香菇豆腐,contains,盐
蚝油香菇豆腐,contains,花生油
蚝油香菇豆腐,contains,淀粉(豌豆)
家乡炊鸡,contains,姜
家乡炊鸡,contains,大葱
家乡炊鸡,contains,大蒜
家乡炊鸡,contains,色拉油
家乡炊鸡,contains,黄酒
家乡炊鸡,contains,淀粉(豌豆)
家乡炊鸡,contains,酱油
家乡炊鸡,contains,白砂糖
家乡炊鸡,contains,盐
家乡炊鸡,contains,胡椒粉
烩鱼丝海参,contains,植物油
烩鱼丝海参,contains,酱油
烩鱼丝海参,contains,料酒
烩鱼丝海参,contains,盐
烩鱼丝海参,contains,味精
烩鱼丝海参,contains,大葱
烩鱼丝海参,contains,姜
烩鱼丝海参,contains,青蒜
烩鱼丝海参,contains,香糟
炸“鹅脖”,contains,植物油
炸“鹅脖”,contains,香油
炸“鹅脖”,contains,大葱
炸“鹅脖”,contains,姜
炸“鹅脖”,contains,酱油
炸“鹅脖”,contains,味精
炸“鹅脖”,contains,小麦面粉
炸“鹅脖”,contains,盐
炸“鹅脖”,contains,花椒
菜心鱼翅,contains,小麦富强粉
菜心鱼翅,contains,盐
菜心鱼翅,contains,味精
菜心鱼翅,contains,胡椒粉
菜心鱼翅,contains,姜
菜心鱼翅,contains,料酒
菜心鱼翅,contains,酱油
菜心鱼翅,contains,淀粉(豌豆)
菜心鱼翅,contains,花生油
洋菜拌虾仁,contains,盐
洋菜拌虾仁,contains,味精
洋菜拌虾仁,contains,白砂糖
荷叶豆腐,contains,香油
荷叶豆腐,contains,桂皮
荷叶豆腐,contains,八角
荷叶豆腐,contains,姜
荷叶豆腐,contains,盐
荷叶豆腐,contains,味精
荷叶豆腐,contains,白砂糖
荷叶豆腐,contains,酱油
荷叶豆腐,contains,甜面酱
荷叶豆腐,contains,色拉油
炸素鱼卷,contains,盐
炸素鱼卷,contains,香油
炸素鱼卷,contains,姜汁
炸素鱼卷,contains,料酒
炸素鱼卷,contains,淀粉(豌豆)
炸素鱼卷,contains,花椒粉
炸素鱼卷,contains,植物油
炸素鱼卷,contains,鸡蛋清
炸素鱼卷,contains,小麦面粉
脆皮炸猪脑,contains,鸡蛋
脆皮炸猪脑,contains,淀粉(豌豆)
脆皮炸猪脑,contains,植物油
脆皮炸猪脑,contains,盐
脆皮炸猪脑,contains,味精
脆皮炸猪脑,contains,姜
脆皮炸猪脑,contains,大葱
脆皮炸猪脑,contains,胡椒粉
脆皮炸猪脑,contains,果汁
脆皮炸猪脑,contains,香菜
陈皮红衫鱼,contains,胡椒粉
陈皮红衫鱼,contains,盐
陈皮红衫鱼,contains,姜
陈皮红衫鱼,contains,大葱
冬笋煲鹌鹑,contains,大葱
冬笋煲鹌鹑,contains,姜
冬笋煲鹌鹑,contains,盐
冬笋煲鹌鹑,contains,味精
冬笋煲鹌鹑,contains,料酒
人参红枣炖兔肉,contains,大葱
人参红枣炖兔肉,contains,料酒
人参红枣炖兔肉,contains,盐
砂锅豆腐（三）,contains,猪油（炼制）
砂锅豆腐（三）,contains,菜籽油
砂锅豆腐（三）,contains,味精
砂锅豆腐（三）,contains,酱油
砂锅豆腐（三）,contains,大葱
砂锅豆腐（三）,contains,姜
砂锅豆腐（三）,contains,盐
砂锅豆腐（三）,contains,料酒
氽鲫鱼汤,contains,黄酒
氽鲫鱼汤,contains,盐
氽鲫鱼汤,contains,味精
氽鲫鱼汤,contains,姜汁
氽鲫鱼汤,contains,姜
氽鲫鱼汤,contains,八角
氽鲫鱼汤,contains,花椒
氽鲫鱼汤,contains,大葱
氽鲫鱼汤,contains,猪油（炼制）
外婆两江鱼,contains,植物油
外婆两江鱼,contains,豆瓣酱
外婆两江鱼,contains,料酒
外婆两江鱼,contains,白砂糖
外婆两江鱼,contains,淀粉(玉米)
外婆两江鱼,contains,花椒
外婆两江鱼,contains,百里香
外婆两江鱼,contains,盐
外婆两江鱼,contains,味精
外婆两江鱼,contains,泡椒
外婆两江鱼,contains,大葱
外婆两江鱼,contains,姜
三鲜酿黄瓜,contains,奶油
三鲜酿黄瓜,contains,胡椒粉
黄瓜盅,contains,盐
黄瓜盅,contains,大葱
黄瓜盅,contains,姜
黄瓜盅,contains,香油
炒蛋奶片,contains,植物油
炒蛋奶片,contains,淀粉(玉米)
炒蛋奶片,contains,盐
鱼肉酿冬菇,contains,香油
鱼肉酿冬菇,contains,料酒
鱼肉酿冬菇,contains,淀粉(玉米)
鱼肉酿冬菇,contains,盐
鱼肉酿冬菇,contains,大葱
鱼肉酿冬菇,contains,姜
鱼肉酿冬菇,contains,香菜
鲜虾蟹柳色拉,contains,白砂糖
鲜虾蟹柳色拉,contains,香油
佛手包菜,contains,淀粉(豌豆)
佛手包菜,contains,香油
佛手包菜,contains,猪油（炼制）
佛手包菜,contains,盐
佛手包菜,contains,味精
佛手包菜,contains,姜汁
佛手包菜,contains,料酒
佛手包菜,contains,大葱
佛手包菜,contains,姜
佛手包菜,contains,酱油
焦炸茄子,contains,淀粉(豌豆)
焦炸茄子,contains,小麦面粉
焦炸茄子,contains,盐
焦炸茄子,contains,植物油
焦炸茄子,contains,辣椒粉
煎卷筒笋丝,contains,盐
煎卷筒笋丝,contains,植物油
煎卷筒笋丝,contains,味精
煎卷筒笋丝,contains,料酒
煎卷筒笋丝,contains,大葱
煎卷筒笋丝,contains,姜
煎卷筒笋丝,contains,辣酱油
煎卷筒笋丝,contains,淀粉(豌豆)
沙司寿桃,contains,白砂糖
沙司寿桃,contains,淀粉(豌豆)
沙司寿桃,contains,料酒
沙司寿桃,contains,植物油
沙司寿桃,contains,酱油
沙司寿桃,contains,鸡蛋
沙司寿桃,contains,盐
沙司寿桃,contains,味精
沙司寿桃,contains,大葱
沙司寿桃,contains,姜
沙司寿桃,contains,番茄酱
红烧狮子头(四喜丸子),contains,大葱
红烧狮子头(四喜丸子),contains,姜
红烧狮子头(四喜丸子),contains,料酒
红烧狮子头(四喜丸子),contains,盐
红烧狮子头(四喜丸子),contains,白砂糖
红烧狮子头(四喜丸子),contains,八角
红烧狮子头(四喜丸子),contains,酱油
红烧狮子头(四喜丸子),contains,鸡蛋
红烧狮子头(四喜丸子),contains,淀粉(豌豆)
红烧狮子头(四喜丸子),contains,味精
红烧狮子头(四喜丸子),contains,猪油（炼制）
红烧狮子头(四喜丸子),contains,香油
红烧狮子头(四喜丸子),contains,植物油
卤肉,contains,花椒
卤肉,contains,八角
卤肉,contains,盐
卤肉,contains,姜
芹菜拌猪心,contains,酱油
芹菜拌猪心,contains,醋
芹菜拌猪心,contains,味精
芹菜拌猪心,contains,大蒜
芹菜拌猪心,contains,盐
芹菜拌猪心,contains,小葱
芹菜拌猪心,contains,白萝卜
牛尾清汤,contains,大葱
牛尾清汤,contains,姜
牛尾清汤,contains,盐
牛尾清汤,contains,味精
牛尾清汤,contains,料酒
鸡片海参,contains,泡椒
鸡片海参,contains,大蒜
鸡片海参,contains,酱油
鸡片海参,contains,料酒
鸡片海参,contains,姜
鸡片海参,contains,葱白
鸡片海参,contains,盐
鸡片海参,contains,味精
鸡片海参,contains,淀粉(玉米)
鸡片海参,contains,胡椒粉
鸡片海参,contains,植物油
鸡片海参,contains,醋
酱爆兔肉丁,contains,鸡蛋清
酱爆兔肉丁,contains,大葱
酱爆兔肉丁,contains,姜
酱爆兔肉丁,contains,甜面酱
酱爆兔肉丁,contains,白砂糖
酱爆兔肉丁,contains,料酒
酱爆兔肉丁,contains,酱油
酱爆兔肉丁,contains,盐
酱爆兔肉丁,contains,味精
酱爆兔肉丁,contains,淀粉(豌豆)
酱爆兔肉丁,contains,香油
酱爆兔肉丁,contains,菌油
枣粟焖仔鸡,contains,大葱
枣粟焖仔鸡,contains,姜
枣粟焖仔鸡,contains,酱油
枣粟焖仔鸡,contains,白砂糖
枣粟焖仔鸡,contains,盐
枣粟焖仔鸡,contains,味精
枣粟焖仔鸡,contains,大蒜
黄山炖鸽,contains,姜
黄山炖鸽,contains,冰糖
黄山炖鸽,contains,盐
黄山炖鸽,contains,黄酒
黄山炖鸽,contains,小葱
黄山炖鸽,contains,鸡油
八宝鸡,contains,大葱
八宝鸡,contains,白砂糖
八宝鸡,contains,酱油
八宝鸡,contains,料酒
八宝鸡,contains,味精
